"","pop_500m","distance_water","impervious_surface","light","noise","open_green","temp_cooldown","temp_day","temp_night","tree_cover"
"Nh_02",4.05466079711914,843.349060058594,13.8617830276489,160.488952636719,67.3180084228516,0.239523246884346,-0.668736040592194,25.9055366516113,15.5186243057251,44.6778678894043
"Nh_04",0,823.577087402344,5.12874317169189,195.486892700195,52.6529922485352,0.0639709606766701,-0.794831991195679,27.6678085327148,16.3505764007568,65.5959091186523
"Nh_05",0,894.803466796875,9.66385269165039,253.226699829102,51.3495063781738,0.876426756381989,-0.956896007061005,31.1299667358398,13.8029756546021,0.082627147436142
"Nh_10",202.307968139648,1262.99157714844,36.1898193359375,254.534301757812,54.0411186218262,0.546694338321686,-0.778559982776642,29.4517440795898,14.6213760375977,2.43164324760437
"Nh_11",23.8963718414307,803.627258300781,10.3058490753174,200.896789550781,66.8450775146484,0.77941757440567,-0.789920032024384,27.6375522613525,13.2937917709351,6.92294311523438
"Nh_51",0.207926362752914,636.795471191406,5.0778112411499,211.254043579102,48.7561454772949,0.217879071831703,-0.799952030181885,27.7748317718506,15.6999683380127,55.7124137878418
"Nl_03",193.333831787109,853.9091796875,15.1499261856079,214.654861450195,50.8826942443848,0.728850543498993,-0.808336019515991,27.4555683135986,12.8438396453857,5.98379039764404
"Nl_05",988.188842773438,111.396476745605,38.8476715087891,253.947372436523,61.1302871704102,0.137838944792747,-0.699504017829895,27.2224426269531,14.5827922821045,38.6981925964355
"Nl_14",1895.89575195312,1026.6865234375,76.4988479614258,255,57.7482070922852,0.0755341649055481,-0.552640020847321,25.5023994445801,14.4017276763916,9.00427722930908
"Nl_16",0,1381.73034667969,8.77477645874023,251.281875610352,67.8432159423828,0.670814633369446,-0.841152012348175,28.995584487915,13.7496967315674,14.5822563171387
"Nl_200",3530.85424804688,588.853820800781,50.8460845947266,255,59.036319732666,0.270135462284088,-0.541440010070801,23.3199367523193,13.4914884567261,17.0281658172607
"Nl_205",875.027526855469,332.852294921875,25.6981468200684,254.755599975586,61.6634063720703,0.225981935858727,-0.550751984119415,21.7919044494629,12.7096633911133,34.3315467834473
"Nl_206",1604.88269042969,421.302947998047,36.9731941223145,253.179321289062,67.764778137207,0.172890916466713,-0.668464004993439,26.9689922332764,15.4515523910522,41.542049407959
"Nl_208",2911.8671875,1041.53063964844,66.3679656982422,253.955261230469,61.0810546875,0,-0.53846400976181,25.2518711090088,14.5902881622314,27.752269744873
"Nl_211",2026.73767089844,873.216491699219,46.9046478271484,253.618057250977,57.2057189941406,0.191947802901268,-0.614239990711212,25.7809429168701,15.3306560516357,26.9911956787109
"Nl_214",668.84130859375,145.205490112305,72.5213928222656,254.071563720703,67.327278137207,0,-0.509952008724213,22.4760322570801,12.8027868270874,19.6895771026611
"Nl_55",684.339965820312,211.273239135742,35.9278411865234,253.537872314453,66.2222290039062,0.187876015901566,-0.590672016143799,23.2214756011963,13.4891548156738,36.4323310852051
"Nl_56",16.5121536254883,342.101409912109,42.7966957092285,255,62.9997634887695,0.237363263964653,-0.578751981258392,23.1630725860596,13.4746561050415,24.1027050018311
"Nm_02",0,716.354614257812,0,95.3694610595703,66.1023101806641,0.0325689017772675,-0.757759988307953,26.4647998809814,16.5305919647217,78.1336669921875
"Nm_05",93.0703735351562,124.783142089844,40.4934120178223,253.658416748047,65.6514358520508,0.299961805343628,-0.632848024368286,28.0600147247314,16.4194011688232,14.582067489624
"Nm_07",0.117322713136673,213.188735961914,16.5476322174072,255,62.0723533630371,0.378672122955322,-0.702224016189575,25.721118927002,14.8710031509399,32.7436981201172
"Nm_09",228.8125,490.63671875,29.713508605957,254.509872436523,67.7785415649414,0.232925996184349,-0.641568005084991,24.6259365081787,13.8379516601562,39.5113410949707
"Nm_201",779.299926757812,490.917846679688,79.7724304199219,255,72.4492034912109,0,-0.42535999417305,20.6159515380859,11.8825120925903,16.4611434936523
"Nm_202",1207.24560546875,985.591735839844,20.0610828399658,253.235260009766,58.7560653686523,0.0925615876913071,-0.56988799571991,22.3312473297119,13.2999200820923,38.2145156860352
"Oh_01",21.7787609100342,1425.25512695312,1.56450605392456,251.260787963867,44.4748611450195,0.100063480436802,-0.791920006275177,28.3205127716064,16.9329433441162,66.5027084350586
"Oh_02",801.781372070312,874.165161132812,42.9579849243164,254.228759765625,53.7930946350098,0.363017976284027,-0.654384016990662,28.3600158691406,15.4036636352539,18.1421241760254
"Oh_03",0,564.7685546875,0,150.68473815918,68.7491683959961,0.271105855703354,-0.769791960716248,27.1227207183838,15.0952796936035,53.9443435668945
"Oh_04",0,707.169982910156,0,141.279403686523,42.3386306762695,0.042521920055151,-0.645680010318756,22.8048152923584,13.843695640564,77.0764770507812
"Oh_07",0,744.610107421875,0,137.491683959961,38.4973678588867,0.0111935557797551,-0.783744037151337,27.5499362945557,17.1201286315918,78.0317153930664
"Oh_10",2.79989528656006,1047.13903808594,7.06617021560669,150.973266601562,66.3791809082031,0.161255910992622,-0.673856019973755,25.3218078613281,15.2982397079468,57.7396125793457
"Oh_12",3.92741179466248,176.391250610352,0.460903882980347,158.085494995117,50.880558013916,0.117612108588219,-0.746800005435944,26.3747234344482,15.714259147644,66.0218200683594
"Ol_03",2.60838437080383,1690.91186523438,0,164.123107910156,56.8610877990723,0.0207879599183798,-0.799872040748596,27.9039840698242,17.4542713165283,78.2959213256836
"Ol_06",32.1466827392578,695.925048828125,14.0112924575806,213.909957885742,68.0207138061523,0.527169823646545,-0.836687982082367,29.7483673095703,15.3032636642456,29.143985748291
"Ol_11",0,270.950988769531,0,216.928344726562,42.986270904541,0,-0.778623998165131,27.487247467041,17.0353603363037,82.9884719848633
"Ol_16",0,167.466384887695,0,65.0271682739258,25.4518775939941,0,-0.735520005226135,26.1905937194824,16.4973011016846,75.2093200683594
"Ol_50",0,64.14208984375,0.294275641441345,94.4875335693359,37.460521697998,0.047119427472353,-0.58406400680542,26.001184463501,17.9278984069824,42.7785034179688
"Ol_55",0.199453935027122,809.344909667969,0,252.036834716797,56.95263671875,0.0359236225485802,-0.785696029663086,27.6752166748047,17.1960639953613,74.1850891113281
"Om_02",170.195907592773,1163.04821777344,7.22218799591064,251.081008911133,43.2016067504883,0.0759119316935539,-0.759519994258881,27.2500476837158,16.5227355957031,65.2462615966797
"Om_05",0.630803823471069,216.022033691406,0.0114246960729361,174.624359130859,40.2110862731934,0.0560896843671799,-0.760752022266388,27.420862197876,17.2078990936279,67.6745986938477
"Om_06",5.57022523880005,344.896423339844,0.0707096233963966,180.368499755859,50.5574188232422,0.0317043401300907,-0.771456003189087,27.2888469696045,16.7182884216309,75.3394088745117
"Om_08",302.743408203125,198.47135925293,11.4741077423096,232.025909423828,44.3200225830078,0.259653568267822,-0.652447998523712,26.3317623138428,15.7123031616211,38.5212554931641
"Om_15",0,986.580078125,0,113.201728820801,18.6424388885498,0.248690247535706,-0.627039968967438,21.3106555938721,11.6977281570435,53.2211532592773
